id,story,query,target,parse,gender,f_comb,ans
881,"[Verdie] was sewing a sweater for her sister [Michelle]. [Henry] went to pick up his daughter [Michelle] from school on the last day before summer vacation. [Henry] always saw his daughter, [Verdie], as the apple of his eye. [Edward] is a great uncle of [Verdie].","('Henry', 'Edward')",brother,"sister(""Verdie"", ""Michelle""). sister(""Michelle"", ""Verdie""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry""). daughter(""Henry"", ""Verdie""). father(""Verdie"", ""Henry""). greatUncle(""Edward"", ""Verdie""). greatNiece(""Verdie"", ""Edward"").",,daughter-uncle,[]
885,"[Verdie] is getting married. She is looking forward to her sister, [Christine], attending. They have n't seen each other since [Christine] relocated to California with her husband 3 years ago. [Henry] was busy planning a camping trip with his daughter [Christine]. [Verdie] and her father, [Henry], went to the carnival. [Henry] took [Verdie] on the Tilt-o-Whirl. [Verdie] loves her husband very much. His name is [Eddie].","('Eddie', 'Henry')",father-in-law,"sister(""Verdie"", ""Christine""). sister(""Christine"", ""Verdie""). husband(""Christine"", ""Unknown""). wife(""Unknown"", ""Christine""). daughter(""Henry"", ""Christine""). father(""Christine"", ""Henry""). daughter(""Henry"", ""Verdie""). father(""Verdie"", ""Henry""). husband(""Verdie"", ""Eddie""). wife(""Eddie"", ""Verdie"").",,wife-father,[]
888,[Michael] and his brother [Allen] went to the park. They threw a ball around and played with their dog. [Eric] is the proud father of the lovely [Michael] [Allen]'s wife [Serena] kept pestering him to buy a new car so [Allen] asked his father [Eric] to lend him some money so he could purchase a Porsche.,"('Serena', 'Eric')",father-in-law,"brother(""Michael"", ""Allen""). brother(""Allen"", ""Michael""). father(""Michael"", ""Eric""). son(""Eric"", ""Michael""). wife(""Allen"", ""Serena""). husband(""Serena"", ""Allen""). father(""Allen"", ""Eric""). son(""Eric"", ""Allen"").",,husband-father,[]
894,"[Carl] got a gift for his brother calvin. [Allen]'s mother, [Robin], did n't like the gift and took it away from him. [Allen] and his brother [Arthur] wanted to go to the arcade. [Arthur] asked his mother, [Robin], if they could, and she said yes.","('Carl', 'Robin')",mother,"brother(""Carl"", ""Calvin""), brother(""Calvin"", ""Carl""). mother(""Allen"", ""Robin""), son(""Robin"", ""Allen""). brother(""Allen"", ""Arthur""), brother(""Arthur"", ""Allen""), mother(""Arthur"", ""Robin""), son(""Robin"", ""Arthur"").",,brother-mother,[]
896,"[Barry] wanted to get a good gift for his sister, [Christine] [Christine] has been married to her husband [Darnell] for 50 years, and they rarely had any arguments. [Henry] was so proud of his daughter, [Christine], graduating at the top of her class. [Henry]'s son, [Barry], was ill and needed to be picked up at school. [Henry] hurried to his side.","('Henry', 'Darnell')",son-in-law,"sister(""Barry"", ""Christine""). brother(""Christine"", ""Barry""). husband(""Christine"", ""Darnell""). daughter(""Henry"", ""Christine""). father(""Christine"", ""Henry""). son(""Henry"", ""Barry"").",,daughter-husband,[]
904,"[Patty] was furious with [Ronald], her brother, since he cancelled the family trip. [Patty]'s Mom, [Kristen], was heartbroken the trip would n't take place. [Kristen] went on a fishing trip with her youngest child, [Ronald], and her brother [Henry].","('Henry', 'Ronald')",nephew,"brother(""Patty"", ""Ronald""). sister(""Ronald"", ""Patty""). mother(""Patty"", ""Kristen""). daughter(""Kristen"", ""Patty""). child(""Kristen"", ""Ronald""). mother(""Ronald"", ""Kristen""). brother(""Kristen"", ""Henry""). sister(""Henry"", ""Kristen"").",,sister-son,['nephew']
923,"[Eric]'s father's name is [Kyle]. [Theresa] was mad at her brother [Eric], because [Eric] had called her fat. [Arthur] loves to play baseball with his dad, [Eric]. [Kyle] was upset at his daughter [Theresa] for staying out so late.","('Theresa', 'Arthur')",nephew,"father(""Eric"", ""Kyle""), son(""Kyle"", ""Eric""), brother(""Theresa"", ""Eric""), sister(""Eric"", ""Theresa""), father(""Arthur"", ""Eric""), son(""Eric"", ""Arthur""), daughter(""Kyle"", ""Theresa""), father(""Theresa"", ""Kyle"").",,brother-son,[]
928,"[Henry]'s daughter, [Verdie], was bored. So, she asked her sister [Michelle] to play with her. [Henry] and [Edward] were twin brothers. [Edward] never married, but [Henry] did and had a daughter, [Michelle]","('Edward', 'Michelle')",niece,"daughter(""Henry"", ""Verdie""). father(""Verdie"", ""Henry""). sister(""Verdie"", ""Michelle""). sister(""Michelle"", ""Verdie""). brother(""Henry"", ""Edward""). brother(""Edward"", ""Henry""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry"").",,brother-daughter,[]
936,"[Theresa] took her daughter [Michelle] to see her very first ballet performance. [Eddie] and [Verdie] were celebrating their third wedding anniversary, so [Verdie]'s mother [Theresa] watched their pets while they were gone. [Michelle] called [Verdie], her sister, to see if she wanted to go out to eat.","('Eddie', 'Theresa')",mother-in-law,"daughter(""Theresa"", ""Michelle""). wife(""Eddie"", ""Verdie""). mother(""Verdie"", ""Theresa""). sister(""Michelle"", ""Verdie""). sister(""Verdie"", ""Michelle"").",,wife-mother,[]
940,"[Eddie] had a wife named [Verdie] [Verdie] met her dad, [Henry], for the first time when he returned from deployment. [Michelle] misses her father [Henry] when she is at school. [Michelle] took her sister [Verdie] out for dinner to celebrate her birthday.","('Eddie', 'Henry')",father-in-law,"wife(""Eddie"", ""Verdie""). father(""Verdie"", ""Henry""). father(""Michelle"", ""Henry""). sister(""Michelle"", ""Verdie"").",,wife-father,[]
948,[Shirley] went with her nephew [Michael] to pick out a pet puppy for his birthday. [Edward] and kyle are brothers. They went out to eat with [Eric]'s sister [Shirley]. [Eric] was delighted to watch his son [Michael] steal third base in the Championship baseball game.,"('Edward', 'Shirley')",sister,"nephew(""Shirley"", ""Michael""). aunt(""Michael"", ""Shirley""). brother(""Edward"", ""Kyle""). brother(""Kyle"", ""Edward""). sister(""Eric"", ""Shirley""). brother(""Shirley"", ""Eric""). son(""Eric"", ""Michael""). father(""Michael"", ""Eric"").",,brother-sister,[]
949,"[Edward] and his brother [Henry] went to the arcade. They had a wonderful time. [Edward] and his wife [Kristen] really wanted to have a child. Everything they did seemed to not work. They were losing hope. [Edward] bought a dress for his daughter [Sarah]. [Kristen] is married to Thomas and when she was 24, the couple welcomed [Sarah] into the world.","('Henry', 'Sarah')",niece,"brother(""Edward"", ""Henry""), brother(""Henry"", ""Edward""), wife(""Edward"", ""Kristen""), husband(""Kristen"", ""Edward""), daughter(""Edward"", ""Sarah""), father(""Sarah"", ""Edward""), husband(""Kristen"", ""Thomas""), wife(""Thomas"", ""Kristen""), daughter(""Kristen"", ""Sarah""), mother(""Sarah"", ""Kristen"").",,brother-daughter,[]
952,"[Edward] took her daughter [Patty] for ice cream. [Edward] is proud of his son. His name is [Benny]. [Benny] was delayed picking up his sister, [Patty], from class. Thankfully, [Kristen]'s mom, [Patty], was already there.","('Benny', 'Kristen')",mother,"daughter(""Edward"", ""Patty""). father(""Patty"", ""Edward"") son(""Edward"", ""Benny""), father(""Benny"", ""Edward""), sister(""Benny"", ""Patty""), brother(""Patty"", ""Benny""), mother(""Kristen"", ""Patty""), daughter(""Patty"", ""Kristen"").",,sister-mother,
957,"[Casey] and his wife [Stacy] hosted Thanksgiving dinner at their house this year. [Casey] also invited his mother [Shirley]. [Shirley] was sad she would n't be able to spend Christmas with her daughter, [Constance]. [Constance] had to stay home to care for her brother, [Casey].","('Stacy', 'Shirley')",mother-in-law,"wife(""Casey"", ""Stacy""). husband(""Stacy"", ""Casey""). mother(""Casey"", ""Shirley""). son(""Shirley"", ""Casey""). daughter(""Shirley"", ""Constance""). mother(""Constance"", ""Shirley""). brother(""Constance"", ""Casey"").",,husband-mother,[]
965,"[Shirley] is married to Thomas and when she was 24, the couple welcomed [Margaret] into the world. [Shirley] took her younger sister [Kristen] to the carnival last weekend. [Eric] is in the same grade as his sister [Kristen], but his sister [Shirley] is 2 years ahead of him.","('Kristen', 'Margaret')",niece,"wife(""Shirley"", ""Thomas""), husband(""Thomas"", ""Shirley""), daughter(""Shirley"", ""Margaret""), daughter(""Thomas"", ""Margaret""), mother(""Margaret"", ""Shirley""), father(""Margaret"", ""Thomas""), sister(""Shirley"", ""Kristen""), sister(""Kristen"", ""Shirley""), brother(""Kristen"", ""Eric""), brother(""Eric"", ""Kristen""), sister(""Shirley"", ""Eric""), brother(""Eric"", ""Shirley"").",,sister-daughter,[]
967,"[Eric] played chess with his son [Carl]. [Carl]'s wife [Barbara] watched in amazement. [Allen] and his brother [Carl] are fighting again. [Allen] went to the park with his father, [Eric].","('Barbara', 'Eric')",father-in-law,"son(""Eric"", ""Carl""). father(""Carl"", ""Eric""). wife(""Carl"", ""Barbara""). husband(""Barbara"", ""Carl""). brother(""Allen"", ""Carl""). brother(""Carl"", ""Allen""). father(""Allen"", ""Eric""). son(""Eric"", ""Allen"").",,husband-father,[]
977,"[Theresa] is looking for a good gift for her sister [Shirley]. [Robin] is getting married. She is looking forward to her sister, [Shirley], attending. They have n't seen each other since [Shirley] relocated to California with her husband 3 years ago. [Shirley] read her son [Casey] a bedtime story every night. [Theresa] and her sister [Robin] have never been close. Still, they love each other because they are family.","('Robin', 'Casey')",nephew,"sister(""Theresa"", ""Shirley""). sister(""Shirley"", ""Theresa""). sister(""Robin"", ""Shirley""). sister(""Shirley"", ""Robin""). husband(""Shirley""). son(""Shirley"", ""Casey""). mother(""Casey"", ""Shirley""). sister(""Theresa"", ""Robin""). sister(""Robin"", ""Theresa"").",,sister-son,['nephew']
979,"[Edward] was proud of his son, [Benny]. [Shirley] and her brother [Edward] were having a wonderful time at Disneyland. [Shirley] is looking for a good gift for her sister [Theresa]. [Theresa] is always around her brother [Edward].","('Shirley', 'Benny')",nephew,"son(""Edward"", ""Benny""). father(""Benny"", ""Edward""). brother(""Shirley"", ""Edward""). sister(""Edward"", ""Shirley""). sister(""Shirley"", ""Theresa""). sister(""Theresa"", ""Shirley""). brother(""Theresa"", ""Edward""). sister(""Edward"", ""Theresa"").",,brother-son,[]
989,"[Shirley] adores her son Micheal. Micheal's father [Vernon] is a great dad. [Vernon] and his daughter [Constance] are planning a trip to the mountains. They have n't been in almost 10 years. [Shirley] took her daughter [Constance] to the mall. [James], [Constance]'s husband, stayed in the car.","('Shirley', 'James')",son-in-law,"son(""Shirley"", ""Michael""). father(""Michael"", ""Vernon""). daughter(""Vernon"", ""Constance""). daughter(""Shirley"", ""Constance""). husband(""Constance"", ""James"").",,daughter-husband,[]
991,"[Verdie] went on a vacation with her brother [Barry]. [Verdie]'s mother is the child of [Karen]. [Verdie] saw her mother, [Theresa], at the mall. [Theresa] was there shopping with her son [Barry].","('Karen', 'Barry')",grandson,"brother(""Verdie"", ""Barry""). sister(""Barry"", ""Verdie""). child(""Theresa"", ""Karen""). parent(""Karen"", ""Theresa""). mother(""Verdie"", ""Theresa""). daughter(""Theresa"", ""Verdie""). son(""Theresa"", ""Barry""). mother(""Barry"", ""Theresa"").",,granddaughter-brother,[]
995,"[John]'s wife, [Michelle], went to a gas station to check on the gas prices [Henry] liked to play catch with his daughter [Michelle]. [Darnell] was happy to see his sister, [Michelle] at the dinner on Saturday. [Darnell] also invited his father, [Henry] to the dinner who was happy to see [Michelle] there.","('John', 'Henry')",father-in-law,"wife(""John"", ""Michelle""). husband(""Michelle"", ""John""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry""). sister(""Darnell"", ""Michelle""). brother(""Michelle"", ""Darnell""). father(""Darnell"", ""Henry""). son(""Henry"", ""Darnell"").",,wife-father,[]
1001,"[Kyle] took his grandson [Carl] to the baseball game. [Carl]'s brother [Michael] hates baseball. [Eric] played catch with his son [Carl]. Later, he went out to eat with his own father, [Kyle]","('Michael', 'Kyle')",grandfather,"grandson(""Kyle"", ""Carl""). grandfather(""Carl"", ""Kyle""). brother(""Carl"", ""Michael""). son(""Eric"", ""Carl""). father(""Carl"", ""Eric""). father(""Eric"", ""Kyle""). son(""Kyle"", ""Eric"").",,brother-grandfather,[]
1005,"[Eric] asked his son [Allen] if he could help him with yard work and [Allen] said yes and brought his wife [Serena] with him to help. [Allen] is happy that his brother, [Arthur], is becoming successful. [Arthur]'s dad [Eric] is the CEO of the company.","('Serena', 'Eric')",father-in-law,"son(""Eric"", ""Allen""). father(""Allen"", ""Eric""). wife(""Allen"", ""Serena""). husband(""Serena"", ""Allen""). brother(""Allen"", ""Arthur""). brother(""Arthur"", ""Allen""). father(""Arthur"", ""Eric""). son(""Eric"", ""Arthur"").",,husband-father,[]
1008,[Darnell] took his sister [Michelle] out to dinner for her birthday. [Henry] is coaching his daughter [Michelle]'s softball team this summer. [Henry] called his brother [Vernon] on the phone. He wanted to go out for some beers. [Henry] and his son [Darnell] went to the store to by bread.,"('Vernon', 'Darnell')",nephew,"sister(""Darnell"", ""Michelle""). brother(""Michelle"", ""Darnell""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry""). brother(""Henry"", ""Vernon""), brother(""Vernon"", ""Henry""). son(""Henry"", ""Darnell""), father(""Darnell"", ""Henry"").",,brother-son,[]
1013,"[Theresa] went out to dinner with her sister [Shirley], and [Shirley]'s daughter [Raquel]. [Shirley] 'son, [Casey] wanted to go to the store. He asked his sister, [Raquel] if she wanted to go too.","('Theresa', 'Raquel')",niece,"sister(""Theresa"", ""Shirley""). sister(""Shirley"", ""Theresa""). daughter(""Shirley"", ""Raquel""). mother(""Raquel"", ""Shirley""). son(""Shirley"", ""Casey""). mother(""Casey"", ""Shirley""). sister(""Casey"", ""Raquel""). brother(""Raquel"", ""Casey"").",,sister-daughter,[]
1025,"[Verdie] was excited for today, its her daughter's, [Theresa], spring break. She will finally get to see her. [Michelle] and her husband [John] were working in the garden when [Theresa], [Michelle]'s mother, came over and offered to help. [Michelle] and her sister [Verdie] are the only children in their family.","('Theresa', 'John')",son-in-law,"daughter(""Verdie"", ""Theresa""). mother(""Theresa"", ""Verdie""). husband(""Michelle"", ""John""). wife(""John"", ""Michelle""). mother(""Michelle"", ""Theresa""). daughter(""Theresa"", ""Michelle""). sister(""Michelle"", ""Verdie""). sister(""Verdie"", ""Michelle"").",,daughter-husband,[]
1028,"[Theresa] had a heart-to-heart conversation with her daughter [Michelle] about some things. [Robin] likes going to the mall with her aunt [Michelle]. [Henry], [Theresa]'s husband, asked her where his daughter [Michelle] was. [Theresa] said she did n't know.","('Theresa', 'Robin')",sister,"daughter(""Theresa"", ""Michelle""). mother(""Michelle"", ""Theresa""). aunt(""Robin"", ""Michelle""). niece(""Michelle"", ""Robin""). husband(""Theresa"", ""Henry""). wife(""Henry"", ""Theresa""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry"").",,daughter-aunt,[]
